Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,is_returned,return_probability,predicted_return
ORD00009669,PROD00009669,USER00009669,2023-07-27,2023-09-16,Books,319.36,2,Defective,Returned,51.0,40,Male,City69,Gift Card,Next-Day,42.22,1,0.5415483800873115,1
ORD00009672,PROD00009672,USER00009672,2024-01-09,,Books,179.45,4,,Not Returned,,37,Female,City46,PayPal,Express,22.65,0,0.5218921395173964,1
ORD00009673,PROD00009673,USER00009673,2024-01-17,,Toys,242.07,5,,Not Returned,,53,Female,City73,Gift Card,Next-Day,33.45,0,0.5061792894363796,1
ORD00009675,PROD00009675,USER00009675,2024-05-19,2023-03-16,Clothing,396.54,4,Not as described,Returned,-430.0,63,Female,City89,Gift Card,Standard,37.87,1,0.5192490912261313,1
ORD00009676,PROD00009676,USER00009676,2024-06-17,,Books,494.86,3,,Not Returned,,47,Male,City26,Credit Card,Express,48.76,0,0.5475211711556567,1
ORD00009679,PROD00009679,USER00009679,2024-07-04,,Home,351.43,4,,Not Returned,,19,Female,City99,Debit Card,Express,49.98,0,0.5649105040438505,1
ORD00009680,PROD00009680,USER00009680,2024-09-14,2024-09-12,Toys,425.13,4,Wrong item,Returned,-2.0,70,Female,City68,Credit Card,Express,41.3,1,0.5092823207021145,1
ORD00009681,PROD00009681,USER00009681,2024-08-16,,Clothing,93.72,5,,Not Returned,,36,Female,City62,Debit Card,Express,38.56,0,0.5592104109758297,1
ORD00009682,PROD00009682,USER00009682,2024-10-20,,Books,476.02,4,,Not Returned,,70,Male,City82,PayPal,Express,25.92,0,0.5009036598421172,1
ORD00009683,PROD00009683,USER00009683,2024-08-15,,Home,147.25,4,,Not Returned,,69,Male,City98,Credit Card,Express,34.95,0,0.5256285010799078,1
ORD00009684,PROD00009684,USER00009684,2024-10-11,,Home,196.54,3,,Not Returned,,37,Female,City94,Debit Card,Standard,47.3,0,0.5453552428930944,1
ORD00009689,PROD00009689,USER00009689,2023-04-13,2024-07-22,Clothing,206.65,1,Wrong item,Returned,466.0,50,Male,City21,Debit Card,Express,24.61,1,0.5024027730025259,1
ORD00009691,PROD00009691,USER00009691,2024-11-02,,Clothing,208.98,4,,Not Returned,,20,Male,City37,Gift Card,Standard,18.97,0,0.513795736539621,1
ORD00009694,PROD00009694,USER00009694,2023-07-22,,Books,198.62,5,,Not Returned,,38,Male,City25,Gift Card,Next-Day,21.09,0,0.517870956649988,1
ORD00009696,PROD00009696,USER00009696,2023-12-15,2023-12-29,Toys,18.83,4,Defective,Returned,14.0,18,Male,City75,Debit Card,Standard,17.18,1,0.5118699819800371,1
ORD00009698,PROD00009698,USER00009698,2024-01-08,2024-04-07,Home,168.67,3,Wrong item,Returned,90.0,23,Female,City72,Gift Card,Express,43.55,1,0.5462449085077974,1
ORD00009699,PROD00009699,USER00009699,2024-03-20,,Electronics,392.73,4,,Not Returned,,62,Female,City96,Gift Card,Standard,35.8,0,0.511136117713532,1
ORD00009700,PROD00009700,USER00009700,2023-10-21,2023-02-01,Clothing,382.82,1,Wrong item,Returned,-262.0,56,Male,City47,Gift Card,Standard,38.54,1,0.5045246341206183,1
ORD00009702,PROD00009702,USER00009702,2023-08-27,,Books,111.21,2,,Not Returned,,28,Male,City10,Debit Card,Next-Day,45.85,0,0.5549717686257674,1
ORD00009703,PROD00009703,USER00009703,2024-03-29,2024-06-04,Electronics,285.17,2,Not as described,Returned,67.0,18,Female,City23,Debit Card,Next-Day,22.61,1,0.5098484404264914,1
ORD00009704,PROD00009704,USER00009704,2024-06-30,2024-09-26,Clothing,103.78,5,Changed mind,Returned,88.0,58,Male,City79,Gift Card,Next-Day,11.33,1,0.5000298420081312,1
ORD00009706,PROD00009706,USER00009706,2024-06-26,2024-01-09,Home,52.62,2,Defective,Returned,-169.0,40,Female,City89,Debit Card,Next-Day,23.45,1,0.5143643865787443,1
ORD00009707,PROD00009707,USER00009707,2024-04-22,2024-04-08,Electronics,232.7,4,Wrong item,Returned,-14.0,60,Female,City84,PayPal,Express,38.02,1,0.520939544737404,1
ORD00009708,PROD00009708,USER00009708,2024-02-03,2023-04-16,Home,370.11,5,Changed mind,Returned,-293.0,31,Male,City40,Credit Card,Standard,19.3,1,0.5008949095690145,1
ORD00009709,PROD00009709,USER00009709,2023-01-24,2024-07-10,Books,128.51,1,Not as described,Returned,533.0,46,Female,City8,Credit Card,Standard,9.81,1,0.5073625200044786,1
ORD00009713,PROD00009713,USER00009713,2023-11-06,2023-01-26,Books,119.14,2,Defective,Returned,-284.0,63,Male,City66,Debit Card,Next-Day,32.72,1,0.5271191061703351,1
ORD00009714,PROD00009714,USER00009714,2023-12-05,2024-09-08,Books,88.25,2,Changed mind,Returned,278.0,53,Male,City88,Debit Card,Next-Day,31.71,1,0.5380133179262423,1
ORD00009715,PROD00009715,USER00009715,2023-07-07,2023-12-13,Clothing,113.53,3,Changed mind,Returned,159.0,57,Male,City49,Debit Card,Express,15.94,1,0.5024060369431194,1
ORD00009716,PROD00009716,USER00009716,2024-02-02,,Clothing,11.36,2,,Not Returned,,50,Male,City21,Credit Card,Standard,19.49,0,0.5052082770498918,1
ORD00009717,PROD00009717,USER00009717,2023-04-09,2024-11-08,Clothing,356.94,4,Not as described,Returned,579.0,35,Male,City75,Gift Card,Next-Day,16.04,1,0.5062305163025875,1
ORD00009719,PROD00009719,USER00009719,2024-04-18,,Home,140.84,2,,Not Returned,,45,Male,City54,Credit Card,Express,24.06,0,0.5086021679951955,1
ORD00009720,PROD00009720,USER00009720,2024-09-13,2023-11-04,Electronics,378.0,4,Wrong item,Returned,-314.0,53,Male,City46,Credit Card,Express,29.15,1,0.5134684249389865,1
ORD00009721,PROD00009721,USER00009721,2024-12-12,,Electronics,413.75,4,,Not Returned,,38,Male,City68,PayPal,Express,26.11,0,0.5051203697511617,1
ORD00009722,PROD00009722,USER00009722,2024-11-09,2023-01-08,Clothing,212.4,2,Changed mind,Returned,-671.0,34,Male,City45,Credit Card,Express,34.82,1,0.5408230267099975,1
ORD00009724,PROD00009724,USER00009724,2024-12-04,,Electronics,232.07,5,,Not Returned,,46,Female,City8,Debit Card,Express,44.22,0,0.5517728256715442,1
ORD00009727,PROD00009727,USER00009727,2023-11-02,,Toys,215.05,1,,Not Returned,,46,Male,City62,Credit Card,Express,34.22,0,0.5103547450326856,1
ORD00009728,PROD00009728,USER00009728,2023-08-11,2024-01-24,Clothing,346.56,3,Changed mind,Returned,166.0,54,Female,City9,Debit Card,Standard,44.66,1,0.5389687417943886,1
ORD00009732,PROD00009732,USER00009732,2024-01-25,2023-09-10,Books,148.07,5,Defective,Returned,-137.0,21,Male,City56,PayPal,Standard,27.51,1,0.5375548623798402,1
ORD00009733,PROD00009733,USER00009733,2024-09-21,2024-07-01,Home,435.33,5,Not as described,Returned,-82.0,34,Male,City97,Gift Card,Standard,21.48,1,0.5010217320541612,1
ORD00009735,PROD00009735,USER00009735,2024-01-19,,Home,220.43,5,,Not Returned,,47,Female,City45,Debit Card,Standard,41.59,0,0.5257386350205124,1
ORD00009736,PROD00009736,USER00009736,2023-12-14,2023-01-07,Toys,82.29,3,Wrong item,Returned,-341.0,48,Male,City89,Debit Card,Express,39.28,1,0.5289703663763234,1
ORD00009738,PROD00009738,USER00009738,2024-05-15,,Books,165.08,3,,Not Returned,,66,Male,City22,PayPal,Next-Day,44.37,0,0.5224317153584053,1
ORD00009739,PROD00009739,USER00009739,2024-03-31,2024-03-18,Books,31.16,2,Defective,Returned,-13.0,22,Female,City20,Gift Card,Standard,38.87,1,0.5466471109833939,1
ORD00009741,PROD00009741,USER00009741,2023-01-11,2024-01-19,Books,188.52,1,Defective,Returned,373.0,37,Male,City79,Debit Card,Standard,36.21,1,0.5412602103964905,1
ORD00009746,PROD00009746,USER00009746,2023-05-01,2024-07-08,Home,129.92,1,Changed mind,Returned,434.0,18,Male,City73,Gift Card,Express,23.12,1,0.5142147120079466,1
ORD00009748,PROD00009748,USER00009748,2024-05-29,2023-08-16,Home,291.88,1,Wrong item,Returned,-287.0,55,Female,City97,Gift Card,Express,31.04,1,0.5023729703024892,1
ORD00009749,PROD00009749,USER00009749,2023-12-04,2024-10-21,Electronics,77.18,2,Changed mind,Returned,322.0,54,Female,City53,PayPal,Standard,43.39,1,0.5182302850794309,1
ORD00009751,PROD00009751,USER00009751,2023-10-01,2023-10-15,Toys,315.87,1,Defective,Returned,14.0,47,Male,City84,Credit Card,Next-Day,44.93,1,0.5223007293442837,1
ORD00009752,PROD00009752,USER00009752,2024-05-06,2024-06-01,Toys,313.85,3,Changed mind,Returned,26.0,51,Male,City7,Debit Card,Standard,41.45,1,0.5093365534418778,1
ORD00009755,PROD00009755,USER00009755,2024-07-24,,Books,144.15,3,,Not Returned,,44,Male,City96,PayPal,Express,43.34,0,0.5552812665154401,1
ORD00009756,PROD00009756,USER00009756,2023-05-03,,Books,180.3,2,,Not Returned,,32,Female,City48,Debit Card,Next-Day,14.14,0,0.5141287158724396,1
ORD00009757,PROD00009757,USER00009757,2024-10-20,2024-07-22,Clothing,393.6,2,Changed mind,Returned,-90.0,33,Female,City39,Gift Card,Express,30.35,1,0.5160960901963512,1
ORD00009758,PROD00009758,USER00009758,2023-10-29,2024-07-11,Electronics,424.16,1,Not as described,Returned,256.0,42,Female,City76,PayPal,Next-Day,33.16,1,0.5017377532467626,1
ORD00009759,PROD00009759,USER00009759,2024-12-18,2024-01-16,Clothing,434.66,1,Not as described,Returned,-337.0,56,Male,City96,Credit Card,Standard,32.69,1,0.5161676524560187,1
ORD00009762,PROD00009762,USER00009762,2024-05-12,,Home,492.41,4,,Not Returned,,26,Male,City47,Credit Card,Standard,44.88,0,0.5335429532743314,1
ORD00009763,PROD00009763,USER00009763,2024-12-24,,Toys,385.38,3,,Not Returned,,21,Female,City30,Debit Card,Express,44.17,0,0.5279754715540821,1
ORD00009764,PROD00009764,USER00009764,2024-06-24,,Clothing,75.38,4,,Not Returned,,25,Female,City81,PayPal,Express,42.59,0,0.5623244821886358,1
ORD00009770,PROD00009770,USER00009770,2023-12-15,2023-12-25,Books,258.51,5,Wrong item,Returned,10.0,28,Male,City19,Debit Card,Express,22.74,1,0.5314709892205733,1
ORD00009771,PROD00009771,USER00009771,2024-02-02,,Clothing,142.08,2,,Not Returned,,24,Male,City23,Debit Card,Express,26.87,0,0.5281314567733435,1
ORD00009772,PROD00009772,USER00009772,2023-12-26,2024-06-30,Home,284.67,4,Changed mind,Returned,187.0,46,Male,City42,Debit Card,Next-Day,29.67,1,0.5050170544806077,1
ORD00009774,PROD00009774,USER00009774,2024-02-20,,Electronics,221.41,4,,Not Returned,,43,Female,City20,Credit Card,Express,46.67,0,0.5465189236309567,1
ORD00009775,PROD00009775,USER00009775,2024-10-13,2024-04-24,Clothing,457.96,2,Not as described,Returned,-172.0,57,Female,City96,Gift Card,Express,35.89,1,0.5194254642028107,1
ORD00009776,PROD00009776,USER00009776,2023-04-29,2024-07-22,Books,273.2,3,Not as described,Returned,450.0,42,Male,City79,Credit Card,Next-Day,5.69,1,0.5067475262162398,1
ORD00009779,PROD00009779,USER00009779,2024-07-16,2024-06-11,Toys,235.09,3,Not as described,Returned,-35.0,20,Male,City65,PayPal,Express,40.46,1,0.5251268924128698,1
ORD00009781,PROD00009781,USER00009781,2024-06-27,,Clothing,355.64,4,,Not Returned,,64,Female,City90,PayPal,Express,42.68,0,0.5289921390965887,1
ORD00009784,PROD00009784,USER00009784,2024-04-04,2024-11-04,Books,69.61,2,Not as described,Returned,214.0,50,Male,City42,Debit Card,Express,30.48,1,0.5321328085629566,1
ORD00009787,PROD00009787,USER00009787,2023-03-15,,Clothing,261.97,1,,Not Returned,,50,Male,City93,Debit Card,Express,32.1,0,0.5269858556020831,1
ORD00009791,PROD00009791,USER00009791,2023-02-23,,Books,426.01,1,,Not Returned,,40,Male,City37,Debit Card,Next-Day,47.56,0,0.539787594761655,1
ORD00009792,PROD00009792,USER00009792,2023-12-13,,Home,276.4,4,,Not Returned,,21,Female,City35,PayPal,Standard,46.05,0,0.5291058078363997,1
ORD00009793,PROD00009793,USER00009793,2023-06-27,2023-11-29,Clothing,192.81,1,Wrong item,Returned,155.0,53,Male,City73,Gift Card,Standard,26.32,1,0.5027607626779622,1
ORD00009794,PROD00009794,USER00009794,2023-06-07,,Clothing,237.66,1,,Not Returned,,42,Female,City5,Gift Card,Standard,42.41,0,0.5264785367671607,1
ORD00009795,PROD00009795,USER00009795,2023-04-29,,Home,183.28,1,,Not Returned,,24,Female,City48,Gift Card,Next-Day,46.85,0,0.5341152152629368,1
ORD00009797,PROD00009797,USER00009797,2024-09-06,,Books,346.65,3,,Not Returned,,40,Male,City67,Credit Card,Standard,13.36,0,0.5097646082837343,1
ORD00009798,PROD00009798,USER00009798,2024-04-09,2023-07-30,Toys,75.53,2,Wrong item,Returned,-254.0,28,Male,City71,Credit Card,Next-Day,48.52,1,0.5495582044832089,1
ORD00009800,PROD00009800,USER00009800,2024-12-09,,Toys,494.49,5,,Not Returned,,25,Male,City76,Credit Card,Next-Day,44.49,0,0.5392921244968898,1
ORD00009801,PROD00009801,USER00009801,2024-05-29,,Clothing,158.0,5,,Not Returned,,54,Male,City56,Debit Card,Express,22.43,0,0.5200296171986303,1
ORD00009802,PROD00009802,USER00009802,2023-02-07,2024-03-08,Home,24.7,5,Not as described,Returned,395.0,47,Male,City61,Credit Card,Standard,31.61,1,0.527765402548007,1
ORD00009805,PROD00009805,USER00009805,2023-04-15,2024-12-15,Books,354.85,3,Changed mind,Returned,610.0,40,Female,City65,Gift Card,Next-Day,14.75,1,0.5044531233735827,1
ORD00009811,PROD00009811,USER00009811,2024-01-28,2024-05-04,Electronics,62.75,1,Defective,Returned,97.0,60,Female,City52,Credit Card,Express,24.25,1,0.5077886365928754,1
ORD00009812,PROD00009812,USER00009812,2023-10-16,2024-09-09,Electronics,452.87,4,Not as described,Returned,329.0,28,Male,City58,PayPal,Express,33.89,1,0.5185428544929959,1
ORD00009814,PROD00009814,USER00009814,2024-11-01,,Home,389.97,1,,Not Returned,,38,Female,City70,PayPal,Next-Day,41.1,0,0.508207009830501,1
ORD00009818,PROD00009818,USER00009818,2024-05-18,2023-08-10,Home,48.02,2,Changed mind,Returned,-282.0,59,Male,City65,PayPal,Express,48.85,1,0.5250920809490796,1
ORD00009820,PROD00009820,USER00009820,2024-11-23,2023-07-07,Toys,48.75,1,Not as described,Returned,-505.0,32,Male,City51,PayPal,Next-Day,46.3,1,0.5206287559478172,1
ORD00009822,PROD00009822,USER00009822,2023-02-22,,Toys,55.99,4,,Not Returned,,44,Female,City82,Debit Card,Standard,23.93,0,0.5066716779268546,1
ORD00009823,PROD00009823,USER00009823,2024-04-11,,Clothing,433.42,4,,Not Returned,,27,Female,City97,Gift Card,Standard,21.58,0,0.5184590611885291,1
ORD00009824,PROD00009824,USER00009824,2023-09-07,2024-06-07,Clothing,244.55,4,Wrong item,Returned,274.0,55,Female,City4,PayPal,Express,45.57,1,0.5318445084380244,1
ORD00009825,PROD00009825,USER00009825,2024-09-14,2023-05-01,Books,94.28,3,Changed mind,Returned,-502.0,50,Female,City31,Gift Card,Standard,46.73,1,0.5438062305731324,1
ORD00009826,PROD00009826,USER00009826,2023-08-29,2023-09-09,Books,67.84,5,Not as described,Returned,11.0,55,Female,City78,Debit Card,Next-Day,31.82,1,0.5466331728915901,1
ORD00009828,PROD00009828,USER00009828,2023-05-03,2023-06-26,Clothing,291.8,1,Wrong item,Returned,54.0,45,Female,City93,Debit Card,Standard,41.56,1,0.5365065387056225,1
ORD00009829,PROD00009829,USER00009829,2024-05-21,,Clothing,459.43,4,,Not Returned,,68,Female,City93,Debit Card,Standard,34.08,0,0.5146964188834892,1
ORD00009830,PROD00009830,USER00009830,2023-12-02,,Toys,58.26,3,,Not Returned,,60,Male,City69,Gift Card,Express,40.94,0,0.5148955913352794,1
ORD00009831,PROD00009831,USER00009831,2024-09-07,,Books,182.73,3,,Not Returned,,46,Female,City56,Debit Card,Standard,23.04,0,0.5198481018437477,1
ORD00009832,PROD00009832,USER00009832,2023-06-10,,Toys,453.72,4,,Not Returned,,37,Male,City62,Debit Card,Standard,33.44,0,0.5023792782558713,1
ORD00009835,PROD00009835,USER00009835,2024-09-08,2023-07-28,Books,20.06,1,Changed mind,Returned,-408.0,59,Male,City85,Gift Card,Next-Day,18.1,1,0.5082062378468308,1
ORD00009839,PROD00009839,USER00009839,2024-09-03,2023-12-12,Electronics,458.25,4,Defective,Returned,-266.0,41,Female,City12,Debit Card,Standard,32.71,1,0.5036503232414739,1
ORD00009840,PROD00009840,USER00009840,2024-08-09,2023-07-17,Clothing,168.65,5,Not as described,Returned,-389.0,52,Female,City24,Gift Card,Express,49.09,1,0.5472435372472612,1
ORD00009842,PROD00009842,USER00009842,2023-04-04,2023-02-09,Clothing,133.28,3,Changed mind,Returned,-54.0,25,Female,City36,Credit Card,Express,44.84,1,0.5661500236848701,1
ORD00009843,PROD00009843,USER00009843,2023-02-04,2023-08-27,Toys,118.83,5,Defective,Returned,204.0,24,Male,City61,Gift Card,Express,24.42,1,0.5160033674313513,1
ORD00009845,PROD00009845,USER00009845,2024-06-17,,Books,14.94,4,,Not Returned,,66,Male,City56,Debit Card,Next-Day,35.36,0,0.5378060084555847,1
ORD00009846,PROD00009846,USER00009846,2024-01-12,2024-09-07,Electronics,300.48,2,Not as described,Returned,239.0,19,Female,City60,Gift Card,Next-Day,31.08,1,0.5235478724734467,1
ORD00009849,PROD00009849,USER00009849,2024-05-30,,Toys,443.56,1,,Not Returned,,39,Female,City62,Credit Card,Next-Day,42.98,0,0.5153088725557964,1
ORD00009850,PROD00009850,USER00009850,2023-07-03,2024-03-06,Books,38.67,5,Changed mind,Returned,247.0,53,Male,City58,Debit Card,Next-Day,49.55,1,0.5685686794234694,1
ORD00009851,PROD00009851,USER00009851,2024-01-09,,Clothing,236.04,4,,Not Returned,,69,Male,City14,Debit Card,Standard,45.97,0,0.521497560699979,1
ORD00009852,PROD00009852,USER00009852,2024-03-15,,Home,278.37,4,,Not Returned,,38,Male,City85,Credit Card,Standard,15.41,0,0.5015252926558319,1
ORD00009854,PROD00009854,USER00009854,2024-04-18,,Electronics,126.18,2,,Not Returned,,34,Female,City80,Credit Card,Express,47.4,0,0.5637151481559577,1
ORD00009857,PROD00009857,USER00009857,2023-08-26,,Home,179.32,2,,Not Returned,,70,Male,City37,Debit Card,Standard,44.79,0,0.5048486142095768,1
ORD00009859,PROD00009859,USER00009859,2023-05-27,,Electronics,417.84,5,,Not Returned,,24,Male,City96,Debit Card,Next-Day,21.23,0,0.5239525415891704,1
ORD00009860,PROD00009860,USER00009860,2024-10-26,2024-06-06,Clothing,24.76,2,Not as described,Returned,-142.0,30,Female,City30,Debit Card,Express,19.85,1,0.5220345657031857,1
ORD00009862,PROD00009862,USER00009862,2023-04-26,,Toys,234.62,4,,Not Returned,,49,Female,City8,Credit Card,Next-Day,30.46,0,0.5138837496707376,1
ORD00009863,PROD00009863,USER00009863,2024-08-08,,Electronics,392.44,1,,Not Returned,,50,Male,City25,PayPal,Next-Day,44.63,0,0.5019659189885234,1
ORD00009865,PROD00009865,USER00009865,2023-06-11,2023-04-19,Electronics,467.17,2,Wrong item,Returned,-53.0,31,Male,City88,Credit Card,Next-Day,41.34,1,0.5399651479830426,1
ORD00009867,PROD00009867,USER00009867,2024-01-30,2024-03-08,Books,186.89,3,Wrong item,Returned,38.0,35,Male,City39,Debit Card,Next-Day,11.32,1,0.5081607059320478,1
ORD00009868,PROD00009868,USER00009868,2023-09-01,2024-11-06,Toys,81.23,5,Wrong item,Returned,432.0,60,Male,City80,Credit Card,Standard,27.07,1,0.5076297372595648,1
ORD00009869,PROD00009869,USER00009869,2023-01-27,,Electronics,63.16,4,,Not Returned,,21,Male,City15,Gift Card,Standard,49.68,0,0.5505965788627349,1
ORD00009870,PROD00009870,USER00009870,2023-04-02,2024-03-11,Clothing,110.2,4,Changed mind,Returned,344.0,48,Male,City79,Credit Card,Standard,5.84,1,0.5023796715936375,1
ORD00009872,PROD00009872,USER00009872,2024-08-06,2023-03-18,Toys,29.28,3,Wrong item,Returned,-507.0,26,Male,City22,Credit Card,Next-Day,27.36,1,0.5148609425671015,1
ORD00009875,PROD00009875,USER00009875,2024-11-08,2024-09-06,Books,440.2,5,Defective,Returned,-63.0,26,Female,City61,Credit Card,Next-Day,26.51,1,0.5432791689683977,1
ORD00009881,PROD00009881,USER00009881,2024-03-23,,Clothing,478.85,1,,Not Returned,,23,Female,City87,PayPal,Standard,33.93,0,0.5188460510694893,1
ORD00009883,PROD00009883,USER00009883,2023-11-08,2023-06-13,Clothing,5.54,5,Changed mind,Returned,-148.0,49,Female,City87,Credit Card,Express,18.21,1,0.537026243357343,1
ORD00009884,PROD00009884,USER00009884,2023-12-21,2023-11-21,Books,412.16,3,Not as described,Returned,-30.0,28,Male,City71,Gift Card,Standard,14.9,1,0.5065454515263178,1
ORD00009886,PROD00009886,USER00009886,2023-02-28,2023-05-07,Books,332.42,4,Not as described,Returned,68.0,32,Male,City81,PayPal,Next-Day,10.38,1,0.504446503370693,1
ORD00009887,PROD00009887,USER00009887,2023-04-06,2023-07-16,Clothing,258.93,1,Changed mind,Returned,101.0,57,Female,City62,Gift Card,Standard,35.76,1,0.5096921978295024,1
ORD00009888,PROD00009888,USER00009888,2024-02-01,2023-11-30,Clothing,51.43,3,Not as described,Returned,-63.0,22,Female,City22,Credit Card,Express,35.22,1,0.5547402619486597,1
ORD00009890,PROD00009890,USER00009890,2024-04-16,2023-12-16,Books,119.17,3,Defective,Returned,-122.0,46,Female,City61,PayPal,Express,42.05,1,0.5466494608747113,1
ORD00009891,PROD00009891,USER00009891,2023-12-20,2024-07-25,Toys,204.23,5,Wrong item,Returned,218.0,63,Female,City4,Debit Card,Next-Day,45.22,1,0.5164148235340962,1
ORD00009892,PROD00009892,USER00009892,2023-01-01,,Electronics,420.16,2,,Not Returned,,19,Male,City29,PayPal,Next-Day,37.96,0,0.5145709627548057,1
ORD00009893,PROD00009893,USER00009893,2024-09-06,,Home,198.62,1,,Not Returned,,19,Male,City99,Debit Card,Express,19.63,0,0.5170262582627833,1
ORD00009894,PROD00009894,USER00009894,2023-08-28,,Home,186.85,2,,Not Returned,,43,Male,City74,Debit Card,Express,27.8,0,0.5122167839460894,1
